File,Line,Column,Pattern,Type,Severity,Impact,Description,Suggested Fix
"legacy-patterns-report.md",8068,17,"fun test(): S",function-signature,suggestion,low,"Potential legacy function signature (in documentation context)","Consider if this example is still needed or should be updated"
"legacy-patterns-report.md",8076,33,"fun test(): S",function-signature,suggestion,low,"Potential legacy function signature (in documentation context)","Consider if this example is still needed or should be updated"
"legacy-patterns-report.md",8077,43,"fun test(): S",function-signature,suggestion,low,"Potential legacy function signature (in documentation context)","Consider if this example is still needed or should be updated"
"legacy-patterns-report.md",8084,17,"fun test(): S",function-signature,suggestion,low,"Potential legacy function signature (in documentation context)","Consider if this example is still needed or should be updated"
"legacy-patterns-report.md",8091,33,"fun test(): S",function-signature,suggestion,low,"Potential legacy function signature (in documentation context)","Consider if this example is still needed or should be updated"
"legacy-patterns-report.md",8092,43,"fun test(): S",function-signature,suggestion,low,"Potential legacy function signature (in documentation context)","Consider if this example is still needed or should be updated"
"legacy-patterns-report.md",8100,17,"fun getValue(): S",function-signature,suggestion,low,"Potential legacy function signature (in documentation context)","Consider if this example is still needed or should be updated"
"legacy-patterns-report.md",8108,13,"fun getValue(): S",function-signature,suggestion,low,"Potential legacy function signature (in documentation context)","Consider if this example is still needed or should be updated"
"legacy-patterns-report.md",8116,17,"fun getValue(): S",function-signature,suggestion,low,"Potential legacy function signature (in documentation context)","Consider if this example is still needed or should be updated"
"legacy-patterns-report.md",8124,13,"fun getValue(): S",function-signature,suggestion,low,"Potential legacy function signature (in documentation context)","Consider if this example is still needed or should be updated"
"legacy-patterns-report.md",8132,17,"fun test(): S",function-signature,suggestion,low,"Potential legacy function signature (in documentation context)","Consider if this example is still needed or should be updated"
"legacy-patterns-report.md",8140,25,"fun test(): S",function-signature,suggestion,low,"Potential legacy function signature (in documentation context)","Consider if this example is still needed or should be updated"
"legacy-patterns-report.md",8148,17,"fun getValue(): S",function-signature,suggestion,low,"Potential legacy function signature (in documentation context)","Consider if this example is still needed or should be updated"
"legacy-patterns-report.md",8156,13,"fun getValue(): S",function-signature,suggestion,low,"Potential legacy function signature (in documentation context)","Consider if this example is still needed or should be updated"
"legacy-patterns-report.md",8164,17,"fun getValue(): S",function-signature,suggestion,low,"Potential legacy function signature (in documentation context)","Consider if this example is still needed or should be updated"
"legacy-patterns-report.md",8172,30,"fun getValue(): S",function-signature,suggestion,low,"Potential legacy function signature (in documentation context)","Consider if this example is still needed or should be updated"
"legacy-patterns-report.md",8180,17,"fun getValue(): S",function-signature,suggestion,low,"Potential legacy function signature (in documentation context)","Consider if this example is still needed or should be updated"
"legacy-patterns-report.md",8188,9,"fun getValue(): S",function-signature,suggestion,low,"Potential legacy function signature (in documentation context)","Consider if this example is still needed or should be updated"
"legacy-patterns-report.md",8196,17,"fun calculateReward(user: Address): U",function-signature,suggestion,low,"Potential legacy function signature (in documentation context)","Consider if this example is still needed or should be updated"
"legacy-patterns-report.md",8204,38,"fun calculateReward(user: Address): U",function-signature,suggestion,low,"Potential legacy function signature (in documentation context)","Consider if this example is still needed or should be updated"
"legacy-patterns-report.md",8212,17,"fun getValue(): S",function-signature,suggestion,low,"Potential legacy function signature (in documentation context)","Consider if this example is still needed or should be updated"
"legacy-patterns-report.md",8220,26,"fun getValue(): S",function-signature,suggestion,low,"Potential legacy function signature (in documentation context)","Consider if this example is still needed or should be updated"
"legacy-patterns-report.md",8221,37,"fun getValue(): S",function-signature,suggestion,low,"Potential legacy function signature (in documentation context)","Consider if this example is still needed or should be updated"
"legacy-patterns-report.md",8228,17,"fun getValue(): S",function-signature,suggestion,low,"Potential legacy function signature (in documentation context)","Consider if this example is still needed or should be updated"
"legacy-patterns-report.md",8235,26,"fun getValue(): S",function-signature,suggestion,low,"Potential legacy function signature (in documentation context)","Consider if this example is still needed or should be updated"
"legacy-patterns-report.md",8236,37,"fun getValue(): S",function-signature,suggestion,low,"Potential legacy function signature (in documentation context)","Consider if this example is still needed or should be updated"
"legacy-patterns-report.md",8244,17,"fun getSupply(): U",function-signature,suggestion,low,"Potential legacy function signature (in documentation context)","Consider if this example is still needed or should be updated"
"legacy-patterns-report.md",8252,15,"fun getSupply(): U",function-signature,suggestion,low,"Potential legacy function signature (in documentation context)","Consider if this example is still needed or should be updated"
"legacy-patterns-report.md",8260,17,"fun getSupply(): U",function-signature,suggestion,low,"Potential legacy function signature (in documentation context)","Consider if this example is still needed or should be updated"
"legacy-patterns-report.md",8268,23,"fun getSupply(): U",function-signature,suggestion,low,"Potential legacy function signature (in documentation context)","Consider if this example is still needed or should be updated"
"legacy-patterns-report.md",8276,17,"fun getValue(): I",function-signature,suggestion,low,"Potential legacy function signature (in documentation context)","Consider if this example is still needed or should be updated"
"legacy-patterns-report.md",8284,15,"fun getValue(): I",function-signature,suggestion,low,"Potential legacy function signature (in documentation context)","Consider if this example is still needed or should be updated"
"legacy-patterns-report.md",8292,17,"fun getValue(): I",function-signature,suggestion,low,"Potential legacy function signature (in documentation context)","Consider if this example is still needed or should be updated"
"legacy-patterns-report.md",8300,23,"fun getValue(): I",function-signature,suggestion,low,"Potential legacy function signature (in documentation context)","Consider if this example is still needed or should be updated"
"legacy-patterns-report.md",8308,17,"fun test(): S",function-signature,suggestion,low,"Potential legacy function signature (in documentation context)","Consider if this example is still needed or should be updated"
"legacy-patterns-report.md",8316,15,"fun test(): S",function-signature,suggestion,low,"Potential legacy function signature (in documentation context)","Consider if this example is still needed or should be updated"
"legacy-patterns-report.md",8324,17,"fun test(): S",function-signature,suggestion,low,"Potential legacy function signature (in documentation context)","Consider if this example is still needed or should be updated"
"legacy-patterns-report.md",8332,23,"fun test(): S",function-signature,suggestion,low,"Potential legacy function signature (in documentation context)","Consider if this example is still needed or should be updated"
"legacy-patterns-report.md",8340,17,"fun getValue(): S",function-signature,suggestion,low,"Potential legacy function signature (in documentation context)","Consider if this example is still needed or should be updated"
"legacy-patterns-report.md",8348,34,"fun getValue(): S",function-signature,suggestion,low,"Potential legacy function signature (in documentation context)","Consider if this example is still needed or should be updated"
"legacy-patterns-report.md",8349,42,"fun getValue(): S",function-signature,suggestion,low,"Potential legacy function signature (in documentation context)","Consider if this example is still needed or should be updated"
"legacy-patterns-report.md",8356,17,"fun getValue(): S",function-signature,suggestion,low,"Potential legacy function signature (in documentation context)","Consider if this example is still needed or should be updated"
"legacy-patterns-report.md",8363,34,"fun getValue(): S",function-signature,suggestion,low,"Potential legacy function signature (in documentation context)","Consider if this example is still needed or should be updated"
"legacy-patterns-report.md",8364,42,"fun getValue(): S",function-signature,suggestion,low,"Potential legacy function signature (in documentation context)","Consider if this example is still needed or should be updated"
"legacy-patterns-report.md",8372,17,"fun readBalance(): U",function-signature,suggestion,low,"Potential legacy function signature (in documentation context)","Consider if this example is still needed or should be updated"
"legacy-patterns-report.md",8380,34,"fun readBalance(): U",function-signature,suggestion,low,"Potential legacy function signature (in documentation context)","Consider if this example is still needed or should be updated"
"legacy-patterns-report.md",8381,42,"fun readBalance(): U",function-signature,suggestion,low,"Potential legacy function signature (in documentation context)","Consider if this example is still needed or should be updated"
"legacy-patterns-report.md",8388,17,"fun readBalance(): U",function-signature,suggestion,low,"Potential legacy function signature (in documentation context)","Consider if this example is still needed or should be updated"
"legacy-patterns-report.md",8395,34,"fun readBalance(): U",function-signature,suggestion,low,"Potential legacy function signature (in documentation context)","Consider if this example is still needed or should be updated"
"legacy-patterns-report.md",8396,42,"fun readBalance(): U",function-signature,suggestion,low,"Potential legacy function signature (in documentation context)","Consider if this example is still needed or should be updated"
"legacy-patterns-report.md",8404,17,"fun checkPermission(): B",function-signature,suggestion,low,"Potential legacy function signature (in documentation context)","Consider if this example is still needed or should be updated"
"legacy-patterns-report.md",8412,34,"fun checkPermission(): B",function-signature,suggestion,low,"Potential legacy function signature (in documentation context)","Consider if this example is still needed or should be updated"
"legacy-patterns-report.md",8413,42,"fun checkPermission(): B",function-signature,suggestion,low,"Potential legacy function signature (in documentation context)","Consider if this example is still needed or should be updated"
"legacy-patterns-report.md",8420,17,"fun checkPermission(): B",function-signature,suggestion,low,"Potential legacy function signature (in documentation context)","Consider if this example is still needed or should be updated"
"legacy-patterns-report.md",8427,34,"fun checkPermission(): B",function-signature,suggestion,low,"Potential legacy function signature (in documentation context)","Consider if this example is still needed or should be updated"
"legacy-patterns-report.md",8428,42,"fun checkPermission(): B",function-signature,suggestion,low,"Potential legacy function signature (in documentation context)","Consider if this example is still needed or should be updated"
"legacy-patterns-report.md",8436,17,"fun getValue(): S",function-signature,suggestion,low,"Potential legacy function signature (in documentation context)","Consider if this example is still needed or should be updated"
"legacy-patterns-report.md",8444,39,"fun getValue(): S",function-signature,suggestion,low,"Potential legacy function signature (in documentation context)","Consider if this example is still needed or should be updated"
"legacy-patterns-report.md",8452,17,"fun getValue(): S",function-signature,suggestion,low,"Potential legacy function signature (in documentation context)","Consider if this example is still needed or should be updated"
"legacy-patterns-report.md",8460,21,"fun getValue(): S",function-signature,suggestion,low,"Potential legacy function signature (in documentation context)","Consider if this example is still needed or should be updated"
"legacy-patterns-report.md",8468,17,"fun getBalance(): U",function-signature,suggestion,low,"Potential legacy function signature (in documentation context)","Consider if this example is still needed or should be updated"
"legacy-patterns-report.md",8476,21,"fun getBalance(): U",function-signature,suggestion,low,"Potential legacy function signature (in documentation context)","Consider if this example is still needed or should be updated"
"legacy-patterns-report.md",8484,17,"fun getValue(): S",function-signature,suggestion,low,"Potential legacy function signature (in documentation context)","Consider if this example is still needed or should be updated"
"legacy-patterns-report.md",8492,23,"fun getValue(): S",function-signature,suggestion,low,"Potential legacy function signature (in documentation context)","Consider if this example is still needed or should be updated"
"legacy-patterns-report.md",8500,17,"fun getValue(): S",function-signature,suggestion,low,"Potential legacy function signature (in documentation context)","Consider if this example is still needed or should be updated"
"legacy-patterns-report.md",8508,15,"fun getValue(): S",function-signature,suggestion,low,"Potential legacy function signature (in documentation context)","Consider if this example is still needed or should be updated"
"legacy-patterns-report.md",8516,17,"fun getValue(): S",function-signature,suggestion,low,"Potential legacy function signature (in documentation context)","Consider if this example is still needed or should be updated"
"legacy-patterns-report.md",8524,23,"fun getValue(): S",function-signature,suggestion,low,"Potential legacy function signature (in documentation context)","Consider if this example is still needed or should be updated"
"legacy-patterns-report.md",8532,17,"fun getValue(): S",function-signature,suggestion,low,"Potential legacy function signature (in documentation context)","Consider if this example is still needed or should be updated"
"legacy-patterns-report.md",8540,11,"fun getValue(): S",function-signature,suggestion,low,"Potential legacy function signature (in documentation context)","Consider if this example is still needed or should be updated"
"legacy-patterns-report.md",8548,17,"fun getValue(): S",function-signature,suggestion,low,"Potential legacy function signature (in documentation context)","Consider if this example is still needed or should be updated"
"legacy-patterns-report.md",8556,19,"fun getValue(): S",function-signature,suggestion,low,"Potential legacy function signature (in documentation context)","Consider if this example is still needed or should be updated"
"legacy-patterns-report.md",8564,17,"fun getSupply(): U",function-signature,suggestion,low,"Potential legacy function signature (in documentation context)","Consider if this example is still needed or should be updated"
"legacy-patterns-report.md",8572,9,"fun getSupply(): U",function-signature,suggestion,low,"Potential legacy function signature (in documentation context)","Consider if this example is still needed or should be updated"
"legacy-patterns-report.md",8580,17,"fun checkBalance(): U",function-signature,suggestion,low,"Potential legacy function signature (in documentation context)","Consider if this example is still needed or should be updated"
"legacy-patterns-report.md",8588,9,"fun checkBalance(): U",function-signature,suggestion,low,"Potential legacy function signature (in documentation context)","Consider if this example is still needed or should be updated"
"legacy-patterns-report.md",8596,17,"fun idPrice(tokenID: UInt64): U",function-signature,suggestion,low,"Potential legacy function signature (in documentation context)","Consider if this example is still needed or should be updated"
"legacy-patterns-report.md",8604,26,"fun idPrice(tokenID: UInt64): U",function-signature,suggestion,low,"Potential legacy function signature (in documentation context)","Consider if this example is still needed or should be updated"
"legacy-patterns-report.md",8612,17,"fun getSaleInfo(tokenID: UInt64): S",function-signature,suggestion,low,"Potential legacy function signature (in documentation context)","Consider if this example is still needed or should be updated"
"legacy-patterns-report.md",8620,26,"fun getSaleInfo(tokenID: UInt64): S",function-signature,suggestion,low,"Potential legacy function signature (in documentation context)","Consider if this example is still needed or should be updated"
"legacy-patterns-report.md",8628,17,"fun idPrice(tokenID: UInt64): U",function-signature,suggestion,low,"Potential legacy function signature (in documentation context)","Consider if this example is still needed or should be updated"
"legacy-patterns-report.md",8636,26,"fun idPrice(tokenID: UInt64): U",function-signature,suggestion,low,"Potential legacy function signature (in documentation context)","Consider if this example is still needed or should be updated"
"legacy-patterns-report.md",8644,17,"fun getSaleInfo(tokenID: UInt64): S",function-signature,suggestion,low,"Potential legacy function signature (in documentation context)","Consider if this example is still needed or should be updated"
"legacy-patterns-report.md",8652,26,"fun getSaleInfo(tokenID: UInt64): S",function-signature,suggestion,low,"Potential legacy function signature (in documentation context)","Consider if this example is still needed or should be updated"
"legacy-patterns-report.md",8660,17,"fun getValue(): S",function-signature,suggestion,low,"Potential legacy function signature (in documentation context)","Consider if this example is still needed or should be updated"
"legacy-patterns-report.md",8668,20,"fun getValue(): S",function-signature,suggestion,low,"Potential legacy function signature (in documentation context)","Consider if this example is still needed or should be updated"
"legacy-patterns-report.md",8669,27,"fun getValue(): S",function-signature,suggestion,low,"Potential legacy function signature (in documentation context)","Consider if this example is still needed or should be updated"
"legacy-patterns-report.md",8676,17,"fun getValue(): S",function-signature,suggestion,low,"Potential legacy function signature (in documentation context)","Consider if this example is still needed or should be updated"
"legacy-patterns-report.md",8683,20,"fun getValue(): S",function-signature,suggestion,low,"Potential legacy function signature (in documentation context)","Consider if this example is still needed or should be updated"
"legacy-patterns-report.md",8684,27,"fun getValue(): S",function-signature,suggestion,low,"Potential legacy function signature (in documentation context)","Consider if this example is still needed or should be updated"
"legacy-patterns-report.md",8692,17,"fun getBalance(): U",function-signature,suggestion,low,"Potential legacy function signature (in documentation context)","Consider if this example is still needed or should be updated"
"legacy-patterns-report.md",8700,28,"fun getBalance(): U",function-signature,suggestion,low,"Potential legacy function signature (in documentation context)","Consider if this example is still needed or should be updated"
"legacy-patterns-report.md",8701,32,"fun getBalance(): U",function-signature,suggestion,low,"Potential legacy function signature (in documentation context)","Consider if this example is still needed or should be updated"
"legacy-patterns-report.md",8708,17,"fun getBalance(): U",function-signature,suggestion,low,"Potential legacy function signature (in documentation context)","Consider if this example is still needed or should be updated"
"legacy-patterns-report.md",8715,28,"fun getBalance(): U",function-signature,suggestion,low,"Potential legacy function signature (in documentation context)","Consider if this example is still needed or should be updated"
"legacy-patterns-report.md",8716,32,"fun getBalance(): U",function-signature,suggestion,low,"Potential legacy function signature (in documentation context)","Consider if this example is still needed or should be updated"
"legacy-patterns-report.md",8724,17,"fun resolveView(_ view: Type): A",function-signature,suggestion,low,"Potential legacy function signature (in documentation context)","Consider if this example is still needed or should be updated"
"legacy-patterns-report.md",8732,21,"fun resolveView(_ view: Type): A",function-signature,suggestion,low,"Potential legacy function signature (in documentation context)","Consider if this example is still needed or should be updated"
"legacy-patterns-report.md",8740,17,"fun idPrice(tokenID: UInt64): U",function-signature,suggestion,low,"Potential legacy function signature (in documentation context)","Consider if this example is still needed or should be updated"
"legacy-patterns-report.md",8748,26,"fun idPrice(tokenID: UInt64): U",function-signature,suggestion,low,"Potential legacy function signature (in documentation context)","Consider if this example is still needed or should be updated"
"legacy-patterns-report.md",8756,17,"fun getSaleInfo(tokenID: UInt64): S",function-signature,suggestion,low,"Potential legacy function signature (in documentation context)","Consider if this example is still needed or should be updated"
"legacy-patterns-report.md",8764,26,"fun getSaleInfo(tokenID: UInt64): S",function-signature,suggestion,low,"Potential legacy function signature (in documentation context)","Consider if this example is still needed or should be updated"
"legacy-patterns-report.md",8772,17,"fun idPrice(tokenID: UInt64): U",function-signature,suggestion,low,"Potential legacy function signature (in documentation context)","Consider if this example is still needed or should be updated"
"legacy-patterns-report.md",8780,26,"fun idPrice(tokenID: UInt64): U",function-signature,suggestion,low,"Potential legacy function signature (in documentation context)","Consider if this example is still needed or should be updated"
"legacy-patterns-report.md",8788,17,"fun getSaleInfo(tokenID: UInt64): S",function-signature,suggestion,low,"Potential legacy function signature (in documentation context)","Consider if this example is still needed or should be updated"
"legacy-patterns-report.md",8796,26,"fun getSaleInfo(tokenID: UInt64): S",function-signature,suggestion,low,"Potential legacy function signature (in documentation context)","Consider if this example is still needed or should be updated"
"legacy-patterns-report.md",8804,17,"fun createProposal(title: String, description: String, creator: Address): U",function-signature,suggestion,low,"Potential legacy function signature (in documentation context)","Consider if this example is still needed or should be updated"
"legacy-patterns-report.md",8812,17,"fun createProposal(title: String, description: String, creator: Address): U",function-signature,suggestion,low,"Potential legacy function signature (in documentation context)","Consider if this example is still needed or should be updated"
"legacy-patterns-report.md",8820,17,"fun getProposal(id: UInt64): P",function-signature,suggestion,low,"Potential legacy function signature (in documentation context)","Consider if this example is still needed or should be updated"
"legacy-patterns-report.md",8828,22,"fun getProposal(id: UInt64): P",function-signature,suggestion,low,"Potential legacy function signature (in documentation context)","Consider if this example is still needed or should be updated"
"legacy-patterns-report.md",8836,17,"fun calculateReward(user: Address): U",function-signature,suggestion,low,"Potential legacy function signature (in documentation context)","Consider if this example is still needed or should be updated"
"legacy-patterns-report.md",8844,22,"fun calculateReward(user: Address): U",function-signature,suggestion,low,"Potential legacy function signature (in documentation context)","Consider if this example is still needed or should be updated"
"legacy-patterns-report.md",8852,17,"fun getStakeInfo(user: Address): S",function-signature,suggestion,low,"Potential legacy function signature (in documentation context)","Consider if this example is still needed or should be updated"
"legacy-patterns-report.md",8860,22,"fun getStakeInfo(user: Address): S",function-signature,suggestion,low,"Potential legacy function signature (in documentation context)","Consider if this example is still needed or should be updated"
"legacy-patterns-report.md",8868,17,"fun submitTransaction(to: Address, amount: UFix64): U",function-signature,suggestion,low,"Potential legacy function signature (in documentation context)","Consider if this example is still needed or should be updated"
"legacy-patterns-report.md",8876,17,"fun submitTransaction(to: Address, amount: UFix64): U",function-signature,suggestion,low,"Potential legacy function signature (in documentation context)","Consider if this example is still needed or should be updated"
"legacy-patterns-report.md",8884,17,"fun getTransaction(txId: UInt64): T",function-signature,suggestion,low,"Potential legacy function signature (in documentation context)","Consider if this example is still needed or should be updated"
"legacy-patterns-report.md",8892,22,"fun getTransaction(txId: UInt64): T",function-signature,suggestion,low,"Potential legacy function signature (in documentation context)","Consider if this example is still needed or should be updated"
"legacy-patterns-report.md",8900,17,"fun getRequiredConfirmations(): U",function-signature,suggestion,low,"Potential legacy function signature (in documentation context)","Consider if this example is still needed or should be updated"
"legacy-patterns-report.md",8908,22,"fun getRequiredConfirmations(): U",function-signature,suggestion,low,"Potential legacy function signature (in documentation context)","Consider if this example is still needed or should be updated"
"legacy-patterns-report.md",8916,17,"fun getTransactionCount(): U",function-signature,suggestion,low,"Potential legacy function signature (in documentation context)","Consider if this example is still needed or should be updated"
"legacy-patterns-report.md",8924,22,"fun getTransactionCount(): U",function-signature,suggestion,low,"Potential legacy function signature (in documentation context)","Consider if this example is still needed or should be updated"
"legacy-patterns-report.md",8932,17,"fun isOwner(address: Address): B",function-signature,suggestion,low,"Potential legacy function signature (in documentation context)","Consider if this example is still needed or should be updated"
"legacy-patterns-report.md",8940,22,"fun isOwner(address: Address): B",function-signature,suggestion,low,"Potential legacy function signature (in documentation context)","Consider if this example is still needed or should be updated"
"legacy-patterns-report.md",8948,17,"fun getConfirmationCount(txId: UInt64): U",function-signature,suggestion,low,"Potential legacy function signature (in documentation context)","Consider if this example is still needed or should be updated"
"legacy-patterns-report.md",8956,22,"fun getConfirmationCount(txId: UInt64): U",function-signature,suggestion,low,"Potential legacy function signature (in documentation context)","Consider if this example is still needed or should be updated"
"legacy-patterns-report.md",8964,17,"fun hasConfirmed(txId: UInt64, owner: Address): B",function-signature,suggestion,low,"Potential legacy function signature (in documentation context)","Consider if this example is still needed or should be updated"
"legacy-patterns-report.md",8972,22,"fun hasConfirmed(txId: UInt64, owner: Address): B",function-signature,suggestion,low,"Potential legacy function signature (in documentation context)","Consider if this example is still needed or should be updated"
"legacy-patterns-report.md",8980,17,"fun resolveView(_ view: Type): A",function-signature,suggestion,low,"Potential legacy function signature (in documentation context)","Consider if this example is still needed or should be updated"
"legacy-patterns-report.md",8988,21,"fun resolveView(_ view: Type): A",function-signature,suggestion,low,"Potential legacy function signature (in documentation context)","Consider if this example is still needed or should be updated"
"legacy-patterns-report.md",8996,17,"fun getValue(): S",function-signature,suggestion,low,"Potential legacy function signature (in documentation context)","Consider if this example is still needed or should be updated"
"legacy-patterns-report.md",9004,22,"fun getValue(): S",function-signature,suggestion,low,"Potential legacy function signature (in documentation context)","Consider if this example is still needed or should be updated"
"legacy-patterns-report.md",9012,17,"fun getCounter(): U",function-signature,suggestion,low,"Potential legacy function signature (in documentation context)","Consider if this example is still needed or should be updated"
"legacy-patterns-report.md",9020,22,"fun getCounter(): U",function-signature,suggestion,low,"Potential legacy function signature (in documentation context)","Consider if this example is still needed or should be updated"
"legacy-patterns-report.md",9028,17,"fun getValueLength(): I",function-signature,suggestion,low,"Potential legacy function signature (in documentation context)","Consider if this example is still needed or should be updated"
"legacy-patterns-report.md",9036,22,"fun getValueLength(): I",function-signature,suggestion,low,"Potential legacy function signature (in documentation context)","Consider if this example is still needed or should be updated"
"legacy-patterns-report.md",9044,17,"fun isCounterEven(): B",function-signature,suggestion,low,"Potential legacy function signature (in documentation context)","Consider if this example is still needed or should be updated"
"legacy-patterns-report.md",9052,22,"fun isCounterEven(): B",function-signature,suggestion,low,"Potential legacy function signature (in documentation context)","Consider if this example is still needed or should be updated"
"legacy-patterns-report.md",7364,17,"import FungibleToken from 0x9a0766d93b6608b7",import-statement,suggestion,low,"Import statement with hardcoded address (in documentation context)","Consider if this example is still needed or should be updated"
"legacy-patterns-report.md",7372,1,"import FungibleToken from 0x9a0766d93b6608b7",import-statement,suggestion,low,"Import statement with hardcoded address (in documentation context)","Consider if this example is still needed or should be updated"
"legacy-patterns-report.md",7380,17,"import FungibleToken from 0x9a0766d93b6608b7",import-statement,suggestion,low,"Import statement with hardcoded address (in documentation context)","Consider if this example is still needed or should be updated"
"legacy-patterns-report.md",7388,1,"import FungibleToken from 0x9a0766d93b6608b7",import-statement,suggestion,low,"Import statement with hardcoded address (in documentation context)","Consider if this example is still needed or should be updated"
"legacy-patterns-report.md",7684,17,"import NonFungibleToken from 0x1d7e57aa55817448",import-statement,suggestion,low,"Import statement with hardcoded address (in documentation context)","Consider if this example is still needed or should be updated"
"legacy-patterns-report.md",7692,9,"import NonFungibleToken from 0x1d7e57aa55817448",import-statement,suggestion,low,"Import statement with hardcoded address (in documentation context)","Consider if this example is still needed or should be updated"
"lib/migration/README.md",104,4,"pub ",pub-keyword,suggestion,low,"Legacy pub keyword found (in documentation context)","Consider if this example is still needed or should be updated"
"lib/migration/README.md",109,4,"pub ",pub-keyword,suggestion,low,"Legacy pub keyword found (in documentation context)","Consider if this example is still needed or should be updated"
"lib/migration/README.md",105,4,"pub(set) ",pub-keyword,suggestion,low,"Legacy pub(set) keyword found (in documentation context)","Consider if this example is still needed or should be updated"
"lib/migration/README.md",107,4,"account.save(",storage-api,suggestion,low,"Legacy account.save() found (in documentation context)","Consider if this example is still needed or should be updated"
"lib/migration/README.md",108,4,"account.borrow(",storage-api,suggestion,low,"Legacy account.borrow() found (in documentation context)","Consider if this example is still needed or should be updated"
"lib/migration/__tests__/ai-generation-e2e.test.ts",25,37,"pub ",pub-keyword,suggestion,low,"Legacy pub keyword found (in test context)","Consider if this example is still needed or should be updated"
"lib/migration/__tests__/ai-generation-e2e.test.ts",44,37,"pub ",pub-keyword,suggestion,low,"Legacy pub keyword found (in test context)","Consider if this example is still needed or should be updated"
"lib/migration/__tests__/ai-generation-e2e.test.ts",60,37,"pub ",pub-keyword,suggestion,low,"Legacy pub keyword found (in test context)","Consider if this example is still needed or should be updated"
"lib/migration/__tests__/ai-generation-e2e.test.ts",76,37,"pub ",pub-keyword,suggestion,low,"Legacy pub keyword found (in test context)","Consider if this example is still needed or should be updated"
"lib/migration/__tests__/ai-generation-e2e.test.ts",92,37,"pub ",pub-keyword,suggestion,low,"Legacy pub keyword found (in test context)","Consider if this example is still needed or should be updated"
"lib/migration/__tests__/ai-generation-e2e.test.ts",108,37,"pub ",pub-keyword,suggestion,low,"Legacy pub keyword found (in test context)","Consider if this example is still needed or should be updated"
"lib/migration/__tests__/ai-generation-e2e.test.ts",159,37,"pub ",pub-keyword,suggestion,low,"Legacy pub keyword found (in test context)","Consider if this example is still needed or should be updated"
"lib/migration/__tests__/ai-generation-e2e.test.ts",169,37,"pub ",pub-keyword,suggestion,low,"Legacy pub keyword found (in test context)","Consider if this example is still needed or should be updated"
"lib/migration/__tests__/ai-generation-e2e.test.ts",210,9,"pub ",pub-keyword,suggestion,low,"Legacy pub keyword found (in test context)","Consider if this example is still needed or should be updated"
"lib/migration/__tests__/ai-generation-e2e.test.ts",211,11,"pub ",pub-keyword,suggestion,low,"Legacy pub keyword found (in test context)","Consider if this example is still needed or should be updated"
"lib/migration/__tests__/ai-generation-e2e.test.ts",213,11,"pub ",pub-keyword,suggestion,low,"Legacy pub keyword found (in test context)","Consider if this example is still needed or should be updated"
"lib/migration/__tests__/ai-generation-e2e.test.ts",232,11,"pub ",pub-keyword,suggestion,low,"Legacy pub keyword found (in test context)","Consider if this example is still needed or should be updated"
"lib/migration/__tests__/ai-generation-e2e.test.ts",254,27,"pub ",pub-keyword,suggestion,low,"Legacy pub keyword found (in test context)","Consider if this example is still needed or should be updated"
"lib/migration/__tests__/ai-generation-e2e.test.ts",254,47,"pub ",pub-keyword,suggestion,low,"Legacy pub keyword found (in test context)","Consider if this example is still needed or should be updated"
"lib/migration/__tests__/ai-generation-e2e.test.ts",268,9,"pub ",pub-keyword,suggestion,low,"Legacy pub keyword found (in test context)","Consider if this example is still needed or should be updated"
"lib/migration/__tests__/ai-generation-e2e.test.ts",269,11,"pub ",pub-keyword,suggestion,low,"Legacy pub keyword found (in test context)","Consider if this example is still needed or should be updated"
"lib/migration/__tests__/ai-generation-e2e.test.ts",270,11,"pub ",pub-keyword,suggestion,low,"Legacy pub keyword found (in test context)","Consider if this example is still needed or should be updated"
"lib/migration/__tests__/ai-generation-e2e.test.ts",283,9,"pub ",pub-keyword,suggestion,low,"Legacy pub keyword found (in test context)","Consider if this example is still needed or should be updated"
"lib/migration/__tests__/ai-generation-e2e.test.ts",284,11,"pub ",pub-keyword,suggestion,low,"Legacy pub keyword found (in test context)","Consider if this example is still needed or should be updated"
"lib/migration/__tests__/ai-generation-e2e.test.ts",329,46,"pub ",pub-keyword,suggestion,low,"Legacy pub keyword found (in test context)","Consider if this example is still needed or should be updated"
"lib/migration/__tests__/ai-generation-e2e.test.ts",341,46,"pub ",pub-keyword,suggestion,low,"Legacy pub keyword found (in test context)","Consider if this example is still needed or should be updated"
"lib/migration/__tests__/ai-generation-e2e.test.ts",351,46,"pub ",pub-keyword,suggestion,low,"Legacy pub keyword found (in test context)","Consider if this example is still needed or should be updated"
"lib/migration/__tests__/ai-generation-e2e.test.ts",360,46,"pub ",pub-keyword,suggestion,low,"Legacy pub keyword found (in test context)","Consider if this example is still needed or should be updated"
"lib/migration/__tests__/ai-generation-e2e.test.ts",369,46,"pub ",pub-keyword,suggestion,low,"Legacy pub keyword found (in test context)","Consider if this example is still needed or should be updated"
"lib/migration/__tests__/ai-generation-e2e.test.ts",378,46,"pub ",pub-keyword,suggestion,low,"Legacy pub keyword found (in test context)","Consider if this example is still needed or should be updated"
"lib/migration/__tests__/ai-generation-e2e.test.ts",387,46,"pub ",pub-keyword,suggestion,low,"Legacy pub keyword found (in test context)","Consider if this example is still needed or should be updated"
